VARIABLE1,REGISTRO,DATE,Temp
1,7179,20-4-2018 14:27:04,24.25
1,7180,20-4-2018 14:27:06,24.25
1,7181,20-4-2018 14:27:08,24.25
1,7182,20-4-2018 14:27:10,24.25
1,7183,20-4-2018 14:27:12,24.25
1,7184,20-4-2018 14:27:14,-127
1,7185,20-4-2018 14:27:16,24.19
1,7186,20-4-2018 14:27:18,24.19
1,7187,20-4-2018 14:27:20,24.19
1,7188,20-4-2018 14:27:22,24.19
1,7189,20-4-2018 14:27:24,24.19
1,7190,20-4-2018 14:27:26,24.19
1,7191,20-4-2018 14:27:28,24.19
1,7192,20-4-2018 14:27:30,-127
1,7193,20-4-2018 14:27:32,24.19
1,7194,20-4-2018 14:27:34,24.19
1,7195,20-4-2018 14:27:36,24.19
1,7196,20-4-2018 14:27:38,24.19
1,7197,20-4-2018 14:27:40,24.19
1,7198,20-4-2018 14:27:42,24.13
1,7199,20-4-2018 14:27:44,24.13
1,7200,20-4-2018 14:27:46,24.13
1,7201,20-4-2018 14:27:48,24.13
1,7202,20-4-2018 14:27:50,24.13
1,7203,20-4-2018 14:27:52,24.13
1,7204,20-4-2018 14:27:54,24.13
1,7205,20-4-2018 14:27:56,24.13
1,7206,20-4-2018 14:27:58,24.13
1,7207,20-4-2018 14:28:00,24.13
1,7208,20-4-2018 14:28:02,24.13
1,7209,20-4-2018 14:28:04,24.13
1,7210,20-4-2018 14:28:06,24.13
1,7211,20-4-2018 14:28:08,24.13
1,7212,20-4-2018 14:28:10,-127
1,7213,20-4-2018 14:28:12,24.13
1,7214,20-4-2018 14:28:14,24.13
1,7215,20-4-2018 14:28:16,24.06
1,7216,20-4-2018 14:28:18,24.06
1,7217,20-4-2018 14:28:20,24.06
1,7218,20-4-2018 14:28:22,24.06
1,7219,20-4-2018 14:28:24,24
1,7220,20-4-2018 14:28:26,24
1,7221,20-4-2018 14:28:28,-127
1,7222,20-4-2018 14:28:30,24
1,7223,20-4-2018 14:28:32,24
1,7224,20-4-2018 14:28:34,24
1,7225,20-4-2018 14:28:36,-127
1,7226,20-4-2018 14:28:38,-127
1,7227,20-4-2018 14:28:40,24
1,7228,20-4-2018 14:28:42,24
1,7229,20-4-2018 14:28:44,24
1,7230,20-4-2018 14:28:46,-127
1,7231,20-4-2018 14:28:48,24
1,7232,20-4-2018 14:28:50,24
1,7233,20-4-2018 14:28:52,24
1,7234,20-4-2018 14:28:54,24
1,7235,20-4-2018 14:28:56,24
1,7236,20-4-2018 14:28:58,24
1,7237,20-4-2018 14:29:00,23.94
1,7238,20-4-2018 14:29:02,23.94
1,7239,20-4-2018 14:29:04,23.94
1,7240,20-4-2018 14:29:06,23.94
1,7241,20-4-2018 14:29:08,23.94
1,7242,20-4-2018 14:29:10,23.94
1,7243,20-4-2018 14:29:12,23.94
1,7244,20-4-2018 14:29:14,23.94
1,7245,20-4-2018 14:29:16,23.88
1,7246,20-4-2018 14:29:18,23.88
1,7247,20-4-2018 14:29:20,23.88
1,7248,20-4-2018 14:29:22,23.88
1,7249,20-4-2018 14:29:24,23.88
1,7250,20-4-2018 14:29:26,23.94
1,7251,20-4-2018 14:29:28,23.94
1,7252,20-4-2018 14:29:30,23.88
1,7253,20-4-2018 14:29:32,23.88
1,7254,20-4-2018 14:29:34,-127
1,7255,20-4-2018 14:29:36,23.88
1,7256,20-4-2018 14:29:38,23.88
1,7257,20-4-2018 14:29:40,-127
1,7258,20-4-2018 14:29:42,23.88
1,7259,20-4-2018 14:29:44,23.88
1,7260,20-4-2018 14:29:46,23.88
1,7261,20-4-2018 14:29:48,23.88
1,7262,20-4-2018 14:29:50,23.88
1,7263,20-4-2018 14:29:52,23.88
1,7264,20-4-2018 14:29:54,23.88
1,7265,20-4-2018 14:29:56,23.88
1,7266,20-4-2018 14:29:58,23.88
1,7267,20-4-2018 14:30:00,23.88
1,7268,20-4-2018 14:30:02,23.88
1,7269,20-4-2018 14:30:04,23.88
1,7270,20-4-2018 14:30:06,23.88
1,7271,20-4-2018 14:30:08,23.88
1,7272,20-4-2018 14:30:10,23.88
1,7273,20-4-2018 14:30:12,23.88
1,7274,20-4-2018 14:30:14,23.88
1,7275,20-4-2018 14:30:16,23.88
1,7276,20-4-2018 14:30:18,23.88
1,7277,20-4-2018 14:30:20,23.88
1,7278,20-4-2018 14:30:22,-127
1,7279,20-4-2018 14:30:24,23.88
1,7280,20-4-2018 14:30:26,23.88
1,7281,20-4-2018 14:30:28,23.88
1,7282,20-4-2018 14:30:30,23.88
1,7283,20-4-2018 14:30:32,23.81
1,7284,20-4-2018 14:30:34,23.81
1,7285,20-4-2018 14:30:36,23.81
1,7286,20-4-2018 14:30:38,23.81
1,7287,20-4-2018 14:30:40,23.81
1,7288,20-4-2018 14:30:42,23.81
1,7289,20-4-2018 14:30:44,23.81
1,7290,20-4-2018 14:30:46,23.81
1,7291,20-4-2018 14:30:48,23.81
1,7292,20-4-2018 14:30:50,23.75
1,7293,20-4-2018 14:30:52,23.75
1,7294,20-4-2018 14:30:54,23.75
1,7295,20-4-2018 14:30:56,-127
1,7296,20-4-2018 14:30:58,23.75
1,7297,20-4-2018 14:31:00,23.75
1,7298,20-4-2018 14:31:02,23.75
1,7299,20-4-2018 14:31:04,23.69
1,7300,20-4-2018 14:31:06,23.69
1,7301,20-4-2018 14:31:08,23.69
1,7302,20-4-2018 14:31:10,23.69
1,7303,20-4-2018 14:31:12,23.69
1,7304,20-4-2018 14:31:14,23.69
1,7305,20-4-2018 14:31:16,23.69
1,7306,20-4-2018 14:31:18,23.69
1,7307,20-4-2018 14:31:20,23.69
1,7308,20-4-2018 14:31:22,23.69
1,7309,20-4-2018 14:31:24,23.63
1,7310,20-4-2018 14:31:26,-127
1,7311,20-4-2018 14:31:28,23.63
1,7312,20-4-2018 14:31:30,-127
1,7313,20-4-2018 14:31:32,23.63
1,7314,20-4-2018 14:31:34,23.63
1,7315,20-4-2018 14:31:36,23.63
1,7316,20-4-2018 14:31:38,23.63
1,7317,20-4-2018 14:31:40,23.63
1,7318,20-4-2018 14:31:42,23.63
1,7319,20-4-2018 14:31:44,23.63
1,7320,20-4-2018 14:31:46,23.69
1,7321,20-4-2018 14:31:48,23.63
1,7322,20-4-2018 14:31:50,23.63
1,7323,20-4-2018 14:31:52,23.63
1,7324,20-4-2018 14:31:54,-127
1,7325,20-4-2018 14:31:56,23.63
1,7326,20-4-2018 14:31:58,23.63
1,7327,20-4-2018 14:32:00,23.63
1,7328,20-4-2018 14:32:02,23.63
1,7329,20-4-2018 14:32:04,23.63
1,7330,20-4-2018 14:32:06,23.63
1,7331,20-4-2018 14:32:08,23.63
1,7332,20-4-2018 14:32:10,23.63
1,7333,20-4-2018 14:32:12,23.56
1,7334,20-4-2018 14:32:14,23.56
1,7335,20-4-2018 14:32:16,23.56
1,7336,20-4-2018 14:32:18,23.56
1,7337,20-4-2018 14:32:20,23.56
1,7338,20-4-2018 14:32:22,23.56
1,7339,20-4-2018 14:32:24,23.5
1,7340,20-4-2018 14:32:26,23.5
1,7341,20-4-2018 14:32:28,23.5
1,7342,20-4-2018 14:32:30,-127
1,7343,20-4-2018 14:32:32,23.5
1,7344,20-4-2018 14:32:34,23.5
1,7345,20-4-2018 14:32:36,23.44
1,7346,20-4-2018 14:32:38,23.5
1,7347,20-4-2018 14:32:40,-127
1,7348,20-4-2018 14:32:42,23.5
1,7349,20-4-2018 14:32:44,23.44
1,7350,20-4-2018 14:32:46,23.44
1,7351,20-4-2018 14:32:48,23.44
1,7352,20-4-2018 14:32:50,23.5
1,7353,20-4-2018 14:32:52,23.44
1,7354,20-4-2018 14:32:54,23.44
1,7355,20-4-2018 14:32:56,23.44
1,7356,20-4-2018 14:32:58,23.44
1,7357,20-4-2018 14:33:00,23.44
1,7358,20-4-2018 14:33:02,-127
1,7359,20-4-2018 14:33:04,23.44
1,7360,20-4-2018 14:33:06,-127
1,7361,20-4-2018 14:33:08,23.44
1,7362,20-4-2018 14:33:10,23.38
1,7363,20-4-2018 14:33:12,23.38
1,7364,20-4-2018 14:33:14,23.38
1,7365,20-4-2018 14:33:16,23.38
1,7366,20-4-2018 14:33:18,23.38
1,7367,20-4-2018 14:33:20,23.38
1,7368,20-4-2018 14:33:22,23.38
1,7369,20-4-2018 14:33:24,-127
1,7370,20-4-2018 14:33:26,23.38
1,7371,20-4-2018 14:33:28,23.38
1,7372,20-4-2018 14:33:30,23.38
1,7373,20-4-2018 14:33:32,23.31
1,7374,20-4-2018 14:33:34,23.31
1,7375,20-4-2018 14:33:36,-127
1,7376,20-4-2018 14:33:38,23.31
1,7377,20-4-2018 14:33:40,23.31
1,7378,20-4-2018 14:33:42,23.31
1,7379,20-4-2018 14:33:44,23.31
1,7380,20-4-2018 14:33:46,23.31
1,7381,20-4-2018 14:33:48,23.31
1,7382,20-4-2018 14:33:50,23.31
1,7383,20-4-2018 14:33:52,23.31
1,7384,20-4-2018 14:33:54,-127
1,7385,20-4-2018 14:33:56,23.25
1,7386,20-4-2018 14:33:58,23.25
1,7387,20-4-2018 14:34:00,23.25
1,7388,20-4-2018 14:34:02,23.25
1,7389,20-4-2018 14:34:04,23.25
1,7390,20-4-2018 14:34:06,23.25
1,7391,20-4-2018 14:34:08,23.25
1,7392,20-4-2018 14:34:10,23.25
1,7393,20-4-2018 14:34:12,23.25
1,7394,20-4-2018 14:34:14,23.19
1,7395,20-4-2018 14:34:16,23.19
1,7396,20-4-2018 14:34:18,-127
1,7397,20-4-2018 14:34:20,23.19
1,7398,20-4-2018 14:34:22,23.19
1,7399,20-4-2018 14:34:24,23.19
1,7400,20-4-2018 14:34:26,23.19
1,7401,20-4-2018 14:34:28,23.19
1,7402,20-4-2018 14:34:30,23.19
1,7403,20-4-2018 14:34:32,-127
1,7404,20-4-2018 14:34:34,23.19
1,7405,20-4-2018 14:34:36,23.19
1,7406,20-4-2018 14:34:38,23.13
1,7407,20-4-2018 14:34:40,23.13
1,7408,20-4-2018 14:34:42,23.13
1,7409,20-4-2018 14:34:44,23.13
1,7410,20-4-2018 14:34:46,23.13
1,7411,20-4-2018 14:34:48,23.06
1,7412,20-4-2018 14:34:50,23.06
1,7413,20-4-2018 14:34:52,23.06
1,7414,20-4-2018 14:34:54,23.06
1,7415,20-4-2018 14:34:56,23.06
1,7416,20-4-2018 14:34:58,-127
1,7417,20-4-2018 14:35:00,23.06
1,7418,20-4-2018 14:35:02,23
1,7419,20-4-2018 14:35:04,23
1,7420,20-4-2018 14:35:06,23
1,7421,20-4-2018 14:35:08,23
1,7422,20-4-2018 14:35:10,23
1,7423,20-4-2018 14:35:12,23
1,7424,20-4-2018 14:35:14,22.94
1,7425,20-4-2018 14:35:16,-127
1,7426,20-4-2018 14:35:18,22.94
1,7427,20-4-2018 14:35:20,22.94
1,7428,20-4-2018 14:35:22,22.88
1,7429,20-4-2018 14:35:24,22.94
1,7430,20-4-2018 14:35:26,22.94
1,7431,20-4-2018 14:35:28,22.94
1,7432,20-4-2018 14:35:30,22.88
1,7433,20-4-2018 14:35:32,-127
1,7434,20-4-2018 14:35:34,-127
1,7435,20-4-2018 14:35:36,22.88
1,7436,20-4-2018 14:35:38,22.88
1,7437,20-4-2018 14:35:40,-127
1,7438,20-4-2018 14:35:42,22.88
1,7439,20-4-2018 14:35:44,22.88
1,7440,20-4-2018 14:35:46,-127
1,7441,20-4-2018 14:35:48,22.88
1,7442,20-4-2018 14:35:50,22.88
1,7443,20-4-2018 14:35:52,22.94
1,7444,20-4-2018 14:35:54,22.88
1,7445,20-4-2018 14:35:56,22.88
1,7446,20-4-2018 14:35:58,-127
1,7447,20-4-2018 14:36:00,22.88
1,7448,20-4-2018 14:36:02,22.88
1,7449,20-4-2018 14:36:04,22.88
1,7450,20-4-2018 14:36:06,-127
1,7451,20-4-2018 14:36:08,22.88
1,7452,20-4-2018 14:36:10,22.88
1,7453,20-4-2018 14:36:12,22.88
1,7454,20-4-2018 14:36:14,22.88
1,7455,20-4-2018 14:36:16,22.88
1,7456,20-4-2018 14:36:18,22.88
1,7457,20-4-2018 14:36:20,22.88
1,7458,20-4-2018 14:36:22,22.81
1,7459,20-4-2018 14:36:24,22.81
1,7460,20-4-2018 14:36:26,22.81
1,7461,20-4-2018 14:36:28,-127
1,7462,20-4-2018 14:36:30,22.81
1,7463,20-4-2018 14:36:32,22.81
1,7464,20-4-2018 14:36:34,22.81
1,7465,20-4-2018 14:36:36,22.81
1,7466,20-4-2018 14:36:38,-127
1,7467,20-4-2018 14:36:40,22.75
1,7468,20-4-2018 14:36:42,22.75
1,7469,20-4-2018 14:36:44,22.75
1,7470,20-4-2018 14:36:46,-127
1,7471,20-4-2018 14:36:48,22.75
1,7472,20-4-2018 14:36:50,22.69
1,7473,20-4-2018 14:36:52,22.69
1,7474,20-4-2018 14:36:54,22.69
1,7475,20-4-2018 14:36:56,22.69
1,7476,20-4-2018 14:36:58,22.69
1,7477,20-4-2018 14:37:00,22.69
1,7478,20-4-2018 14:37:02,22.69
1,7479,20-4-2018 14:37:04,22.63
1,7480,20-4-2018 14:37:06,22.63
1,7481,20-4-2018 14:37:08,22.63
1,7482,20-4-2018 14:37:10,22.63
1,7483,20-4-2018 14:37:12,22.63
1,7484,20-4-2018 14:37:14,-127
1,7485,20-4-2018 14:37:16,22.63
1,7486,20-4-2018 14:37:18,22.63
1,7487,20-4-2018 14:37:20,-127
1,7488,20-4-2018 14:37:22,22.63
1,7489,20-4-2018 14:37:24,22.63
1,7490,20-4-2018 14:37:26,22.63
1,7491,20-4-2018 14:37:28,22.63
1,7492,20-4-2018 14:37:30,22.56
1,7493,20-4-2018 14:37:32,22.56
1,7494,20-4-2018 14:37:34,22.56
1,7495,20-4-2018 14:37:36,22.56
1,7496,20-4-2018 14:37:38,22.56
1,7497,20-4-2018 14:37:40,22.56
1,7498,20-4-2018 14:37:42,22.56
1,7499,20-4-2018 14:37:44,22.56
1,7500,20-4-2018 14:37:46,22.56
1,7501,20-4-2018 14:37:48,22.63
1,7502,20-4-2018 14:37:50,-127
1,7503,20-4-2018 14:37:52,22.63
1,7504,20-4-2018 14:37:54,22.63
1,7505,20-4-2018 14:37:56,22.63
1,7506,20-4-2018 14:37:58,22.63
1,7507,20-4-2018 14:38:00,22.63
1,7508,20-4-2018 14:38:02,22.63
1,7509,20-4-2018 14:38:04,22.56
1,7510,20-4-2018 14:38:06,22.56
1,7511,20-4-2018 14:38:08,22.56
1,7512,20-4-2018 14:38:10,22.56
1,7513,20-4-2018 14:38:12,22.5
1,7514,20-4-2018 14:38:14,22.5
1,7515,20-4-2018 14:38:16,22.5
1,7516,20-4-2018 14:38:18,22.5
1,7517,20-4-2018 14:38:20,22.5
1,7518,20-4-2018 14:38:22,22.5
1,7519,20-4-2018 14:38:24,22.5
1,7520,20-4-2018 14:38:26,22.5
1,7521,20-4-2018 14:38:28,22.5
1,7522,20-4-2018 14:38:30,22.5
1,7523,20-4-2018 14:38:32,22.5
1,7524,20-4-2018 14:38:34,22.5
1,7525,20-4-2018 14:38:36,22.56
1,7526,20-4-2018 14:38:38,22.5
1,7527,20-4-2018 14:38:40,-127
1,7528,20-4-2018 14:38:42,22.5
1,7529,20-4-2018 14:38:44,22.5
1,7530,20-4-2018 14:38:46,22.5
1,7531,20-4-2018 14:38:48,22.5
1,7532,20-4-2018 14:38:50,22.5
1,7533,20-4-2018 14:38:52,22.5
1,7534,20-4-2018 14:38:54,22.5
1,7535,20-4-2018 14:38:56,22.5
1,7536,20-4-2018 14:38:58,22.5
1,7537,20-4-2018 14:39:00,22.5
1,7538,20-4-2018 14:39:02,22.56
1,7539,20-4-2018 14:39:04,22.56
1,7540,20-4-2018 14:39:06,22.56
1,7541,20-4-2018 14:39:08,22.56
1,7542,20-4-2018 14:39:10,22.5
1,7543,20-4-2018 14:39:12,22.5
1,7544,20-4-2018 14:39:14,22.5
1,7545,20-4-2018 14:39:16,22.5
1,7546,20-4-2018 14:39:18,22.5
1,7547,20-4-2018 14:39:20,22.5
1,7548,20-4-2018 14:39:22,22.5
1,7549,20-4-2018 14:39:24,22.5
1,7550,20-4-2018 14:39:26,-127
1,7551,20-4-2018 14:39:28,22.5
1,7552,20-4-2018 14:39:30,22.5
1,7553,20-4-2018 14:39:32,22.5
1,7554,20-4-2018 14:39:34,22.5
1,7555,20-4-2018 14:39:36,-127
1,7556,20-4-2018 14:39:38,22.56
1,7557,20-4-2018 14:39:40,-127
1,7558,20-4-2018 14:39:42,22.56
1,7559,20-4-2018 14:39:44,22.56
1,7560,20-4-2018 14:39:46,22.56
1,7561,20-4-2018 14:39:48,22.56
1,7562,20-4-2018 14:39:50,22.56
1,7563,20-4-2018 14:39:52,22.56
1,7564,20-4-2018 14:39:54,-127
1,7565,20-4-2018 14:39:56,22.63
1,7566,20-4-2018 14:39:58,22.63
1,7567,20-4-2018 14:40:00,-127
1,7568,20-4-2018 14:40:02,22.63
1,7569,20-4-2018 14:40:04,22.63
1,7570,20-4-2018 14:40:06,22.63
1,7571,20-4-2018 14:40:08,-127
1,7572,20-4-2018 14:40:10,22.63
1,7573,20-4-2018 14:40:12,22.63
1,7574,20-4-2018 14:40:14,22.56
1,7575,20-4-2018 14:40:16,22.56
1,7576,20-4-2018 14:40:18,22.56
1,7577,20-4-2018 14:40:20,22.56
1,7578,20-4-2018 14:40:22,22.56
1,7579,20-4-2018 14:40:24,-127
1,7580,20-4-2018 14:40:26,22.56
1,7581,20-4-2018 14:40:28,22.56
1,7582,20-4-2018 14:40:30,22.56
1,7583,20-4-2018 14:40:32,22.56
1,7584,20-4-2018 14:40:34,22.56
1,7585,20-4-2018 14:40:36,22.56
1,7586,20-4-2018 14:40:38,22.56
1,7587,20-4-2018 14:40:40,22.56
1,7588,20-4-2018 14:40:42,22.56
1,7589,20-4-2018 14:40:44,22.56
1,7590,20-4-2018 14:40:46,22.56
1,7591,20-4-2018 14:40:48,22.56
1,7592,20-4-2018 14:40:50,-127
1,7593,20-4-2018 14:40:52,22.56
1,7594,20-4-2018 14:40:54,22.56
1,7595,20-4-2018 14:40:56,22.56
1,7596,20-4-2018 14:40:58,22.56
1,7597,20-4-2018 14:41:00,22.56
1,7598,20-4-2018 14:41:02,22.56
1,7599,20-4-2018 14:41:04,22.56
1,7600,20-4-2018 14:41:06,22.56
1,7601,20-4-2018 14:41:08,22.56
1,7602,20-4-2018 14:41:10,22.56
1,7603,20-4-2018 14:41:12,22.56
1,7604,20-4-2018 14:41:14,22.56
1,7605,20-4-2018 14:41:16,22.56
1,7606,20-4-2018 14:41:18,22.56
1,7607,20-4-2018 14:41:20,22.5
1,7608,20-4-2018 14:41:22,22.5
1,7609,20-4-2018 14:41:24,22.5
1,7610,20-4-2018 14:41:26,22.5
1,7611,20-4-2018 14:41:28,22.5
1,7612,20-4-2018 14:41:30,-127
1,7613,20-4-2018 14:41:32,22.5
1,7614,20-4-2018 14:41:34,22.5
1,7615,20-4-2018 14:41:36,22.5
1,7616,20-4-2018 14:41:38,22.44
1,7617,20-4-2018 14:41:40,22.44
1,7618,20-4-2018 14:41:42,22.44
1,7619,20-4-2018 14:41:44,22.44
1,7620,20-4-2018 14:41:46,22.44
1,7621,20-4-2018 14:41:48,22.38
1,7622,20-4-2018 14:41:50,22.38
1,7623,20-4-2018 14:41:52,22.38
1,7624,20-4-2018 14:41:54,22.38
1,7625,20-4-2018 14:41:56,22.38
1,7626,20-4-2018 14:41:58,22.38
1,7627,20-4-2018 14:42:00,22.38
1,7628,20-4-2018 14:42:02,22.38
1,7629,20-4-2018 14:42:04,22.38
1,7630,20-4-2018 14:42:06,22.38
1,7631,20-4-2018 14:42:08,22.31
1,7632,20-4-2018 14:42:10,22.31
1,7633,20-4-2018 14:42:12,22.31
1,7634,20-4-2018 14:42:14,22.31
1,7635,20-4-2018 14:42:16,-127
1,7636,20-4-2018 14:42:18,22.38
1,7637,20-4-2018 14:42:20,22.31
1,7638,20-4-2018 14:42:22,22.31
1,7639,20-4-2018 14:42:24,22.31
1,7640,20-4-2018 14:42:26,22.38
1,7641,20-4-2018 14:42:28,22.31
1,7642,20-4-2018 14:42:30,22.31
1,7643,20-4-2018 14:42:32,22.31
1,7644,20-4-2018 14:42:34,-127
1,7645,20-4-2018 14:42:36,22.31
1,7646,20-4-2018 14:42:38,22.31
1,7647,20-4-2018 14:42:40,22.31
1,7648,20-4-2018 14:42:42,22.31
1,7649,20-4-2018 14:42:44,22.31
1,7650,20-4-2018 14:42:46,22.25
1,7651,20-4-2018 14:42:48,22.25
1,7652,20-4-2018 14:42:50,-127
1,7653,20-4-2018 14:42:52,-127
1,7654,20-4-2018 14:42:54,22.31
1,7655,20-4-2018 14:42:56,22.25
1,7656,20-4-2018 14:42:58,22.25
1,7657,20-4-2018 14:43:00,22.31
1,7658,20-4-2018 14:43:02,-127
1,7659,20-4-2018 14:43:04,22.31
1,7660,20-4-2018 14:43:06,22.25
1,7661,20-4-2018 14:43:08,22.25
1,7662,20-4-2018 14:43:10,22.25
1,7663,20-4-2018 14:43:12,22.25
1,7664,20-4-2018 14:43:14,-127
1,7665,20-4-2018 14:43:16,22.25
1,7666,20-4-2018 14:43:18,22.25
1,7667,20-4-2018 14:43:20,22.25
1,7668,20-4-2018 14:43:22,22.25
1,7669,20-4-2018 14:43:24,22.25
1,7670,20-4-2018 14:43:26,-127
1,7671,20-4-2018 14:43:28,22.25
1,7672,20-4-2018 14:43:30,22.25
1,7673,20-4-2018 14:43:32,22.19
1,7674,20-4-2018 14:43:34,22.19
1,7675,20-4-2018 14:43:36,22.19
1,7676,20-4-2018 14:43:38,22.19
1,7677,20-4-2018 14:43:40,22.13
1,7678,20-4-2018 14:43:42,-127
1,7679,20-4-2018 14:43:44,22.13
1,7680,20-4-2018 14:43:46,22.13
1,7681,20-4-2018 14:43:48,22.13
1,7682,20-4-2018 14:43:50,22.13
1,7683,20-4-2018 14:43:52,22.13
1,7684,20-4-2018 14:43:54,22.13
1,7685,20-4-2018 14:43:56,22.13
1,7686,20-4-2018 14:43:58,22.13
1,7687,20-4-2018 14:44:00,22.13
1,7688,20-4-2018 14:44:02,22.13
1,7689,20-4-2018 14:44:04,22.13
1,7690,20-4-2018 14:44:06,-127
1,7691,20-4-2018 14:44:08,-127
1,7692,20-4-2018 14:44:10,22.06
1,7693,20-4-2018 14:44:12,-127
1,7694,20-4-2018 14:44:14,-127
1,7695,20-4-2018 14:44:16,22.06
1,7696,20-4-2018 14:44:18,22.06
1,7697,20-4-2018 14:44:20,22.06
1,7698,20-4-2018 14:44:22,22.06
1,7699,20-4-2018 14:44:24,22.06
1,7700,20-4-2018 14:44:26,22.06
1,7701,20-4-2018 14:44:28,22.06
1,7702,20-4-2018 14:44:30,22.06
1,7703,20-4-2018 14:44:32,22.06
1,7704,20-4-2018 14:44:34,22.06
1,7705,20-4-2018 14:44:36,22.06
1,7706,20-4-2018 14:44:38,22.06
1,7707,20-4-2018 14:44:40,22.06
1,7708,20-4-2018 14:44:42,22.06
1,7709,20-4-2018 14:44:44,22.06
1,7710,20-4-2018 14:44:46,-127
1,7711,20-4-2018 14:44:48,22.06
1,7712,20-4-2018 14:44:50,22.06
1,7713,20-4-2018 14:44:52,22.06
1,7714,20-4-2018 14:44:54,22.06
1,7715,20-4-2018 14:44:56,22.13
1,7716,20-4-2018 14:44:58,22.13
1,7717,20-4-2018 14:45:00,22.13
1,7718,20-4-2018 14:45:02,22.13
1,7719,20-4-2018 14:45:04,22.13
1,7720,20-4-2018 14:45:06,-127
1,7721,20-4-2018 14:45:08,22.13
1,7722,20-4-2018 14:45:10,-127
1,7723,20-4-2018 14:45:12,22.13
1,7724,20-4-2018 14:45:14,22.13
1,7725,20-4-2018 14:45:16,22.13
1,7726,20-4-2018 14:45:18,-127
1,7727,20-4-2018 14:45:20,22.13
1,7728,20-4-2018 14:45:22,22.13
1,7729,20-4-2018 14:45:24,22.13
1,7730,20-4-2018 14:45:26,22.13
1,7731,20-4-2018 14:45:28,22.13
1,7732,20-4-2018 14:45:30,22.13
1,7733,20-4-2018 14:45:32,22.13
1,7734,20-4-2018 14:45:34,22.13
1,7735,20-4-2018 14:45:36,22.13
1,7736,20-4-2018 14:45:38,22.13
1,7737,20-4-2018 14:45:40,22.13
1,7738,20-4-2018 14:45:42,22.13
1,7739,20-4-2018 14:45:44,22.13
1,7740,20-4-2018 14:45:46,22.13
1,7741,20-4-2018 14:45:48,22.13
1,7742,20-4-2018 14:45:50,22.13
1,7743,20-4-2018 14:45:52,22.13
1,7744,20-4-2018 14:45:54,22.13
1,7745,20-4-2018 14:45:56,22.13
1,7746,20-4-2018 14:45:58,22.13
1,7747,20-4-2018 14:46:00,-127
1,7748,20-4-2018 14:46:02,22.13
1,7749,20-4-2018 14:46:04,22.13
1,7750,20-4-2018 14:46:06,22.13
1,7751,20-4-2018 14:46:08,22.13
1,7752,20-4-2018 14:46:10,22.13
1,7753,20-4-2018 14:46:12,22.13
1,7754,20-4-2018 14:46:14,-127
1,7755,20-4-2018 14:46:16,22.13
1,7756,20-4-2018 14:46:18,22.13
1,7757,20-4-2018 14:46:20,22.13
1,7758,20-4-2018 14:46:22,22.13
1,7759,20-4-2018 14:46:24,22.13
1,7760,20-4-2018 14:46:26,22.13
1,7761,20-4-2018 14:46:28,22.13
1,7762,20-4-2018 14:46:30,22.13
1,7763,20-4-2018 14:46:32,-127
1,7764,20-4-2018 14:46:34,-127
1,7765,20-4-2018 14:46:36,22.13
1,7766,20-4-2018 14:46:38,-127
1,7767,20-4-2018 14:46:40,-127
1,7768,20-4-2018 14:46:42,22.13
1,7769,20-4-2018 14:46:44,22.13
1,7770,20-4-2018 14:46:46,22.13
1,7771,20-4-2018 14:46:48,22.13
1,7772,20-4-2018 14:46:50,22.13
1,7773,20-4-2018 14:46:52,22.19
1,7774,20-4-2018 14:46:54,22.13
1,7775,20-4-2018 14:46:56,-127
1,7776,20-4-2018 14:46:58,22.13
1,7777,20-4-2018 14:47:00,22.13
1,7778,20-4-2018 14:47:02,22.13
1,7779,20-4-2018 14:47:04,22.19
1,7780,20-4-2018 14:47:06,22.13
1,7781,20-4-2018 14:47:08,22.13
1,7782,20-4-2018 14:47:10,22.13
1,7783,20-4-2018 14:47:12,22.13
1,7784,20-4-2018 14:47:14,22.13
1,7785,20-4-2018 14:47:16,22.13
1,7786,20-4-2018 14:47:18,22.13
1,7787,20-4-2018 14:47:20,22.13
1,7788,20-4-2018 14:47:22,-127
1,7789,20-4-2018 14:47:24,-127
1,7790,20-4-2018 14:47:26,-127
1,7791,20-4-2018 14:47:28,22.19
1,7792,20-4-2018 14:47:30,22.13
1,7793,20-4-2018 14:47:32,-127
1,7794,20-4-2018 14:47:34,22.13
1,7795,20-4-2018 14:47:36,22.13
1,7796,20-4-2018 14:47:38,-127
1,7797,20-4-2018 14:47:40,22.13
1,7798,20-4-2018 14:47:42,22.06
1,7799,20-4-2018 14:47:44,22.06
1,7800,20-4-2018 14:47:46,22.06
1,7801,20-4-2018 14:47:48,-127
1,7802,20-4-2018 14:47:50,22
1,7803,20-4-2018 14:47:52,22
1,7804,20-4-2018 14:47:54,22
1,7805,20-4-2018 14:47:56,22
1,7806,20-4-2018 14:47:58,-127
1,7807,20-4-2018 14:48:00,-127
1,7808,20-4-2018 14:48:02,22
1,7809,20-4-2018 14:48:04,22
1,7810,20-4-2018 14:48:06,22
1,7811,20-4-2018 14:48:08,22
1,7812,20-4-2018 14:48:10,22
1,7813,20-4-2018 14:48:12,22
1,7814,20-4-2018 14:48:14,22
1,7815,20-4-2018 14:48:16,22
1,7816,20-4-2018 14:48:18,22
1,7817,20-4-2018 14:48:20,-127
1,7818,20-4-2018 14:48:22,22
1,7819,20-4-2018 14:48:24,21.94
1,7820,20-4-2018 14:48:26,21.94
